neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,price,cleaning_fee,review_scores_rating
Telegraph Hill,37.80329164224381,-122.4070770262508,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$300.00,$100.00,99.0
,37.80486903612492,-122.41377248218636,Apartment,Private room,2,1.0,1.0,1.0,"{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$67.00,$20.00,94.0
Telegraph Hill,37.803181613969606,-122.4086594890303,Apartment,Entire home/apt,3,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$150.00,$40.00,93.0
Telegraph Hill,37.79926263819446,-122.40432234730947,Bed & Breakfast,Shared room,4,0.0,1.0,4.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$38.00,,92.0
Telegraph Hill,37.798829063209475,-122.40473890218023,Bed & Breakfast,Shared room,4,0.0,1.0,4.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in""}",,$38.00,,94.0
Telegraph Hill,37.80059303537226,-122.40531794265979,Apartment,Private room,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer}",,$800.00,$100.00,100.0
North Beach,37.801526158750285,-122.40940016711788,Apartment,Entire home/apt,6,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",,$330.00,$150.00,99.0
North Beach,37.8033255354809,-122.41104199452288,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Iron,""Laptop friendly workspace""}",,$250.00,$50.00,100.0
North Beach,37.804629625794675,-122.4131475765558,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",,$198.00,$125.00,95.0
Telegraph Hill,37.798721374692114,-122.40412206888193,Bed & Breakfast,Private room,2,0.0,1.0,2.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$83.00,,94.0
Telegraph Hill,37.80037274116068,-122.40500910626251,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials}",,$229.00,$70.00,95.0
Telegraph Hill,37.79893942540308,-122.4059605604045,Bed & Breakfast,Shared room,4,0.0,1.0,4.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$38.00,,93.0
,37.80036797180744,-122.40717563729748,Apartment,Entire home/apt,5,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$350.00,$100.00,100.0
North Beach,37.802022303058074,-122.41041161215806,Apartment,Private room,2,1.5,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",""Other pet(s)"",""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo}",,$150.00,,85.0
Telegraph Hill,37.802141945273256,-122.40901557766712,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$159.00,$150.00,100.0
Telegraph Hill,37.79849182032383,-122.40407336264563,Bed & Breakfast,Shared room,2,0.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer""}",,$69.00,,97.0
,37.79911364258532,-122.40566780535327,House,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector""}",,$625.00,$180.00,98.0
Fisherman's Wharf,37.806808260459306,-122.41606518313424,Apartment,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$185.00,$65.00,86.0
North Beach,37.80155753889017,-122.41007536495621,Lighthouse,Private room,1,2.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$55.00,$20.00,95.0
Telegraph Hill,37.799759862773726,-122.40755553211024,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",Essentials}",,$246.00,$78.00,76.0
Telegraph Hill,37.800829163801176,-122.40521286915346,Apartment,Entire home/apt,5,1.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$175.00,$150.00,95.0
Telegraph Hill,37.80119003827187,-122.40786350546007,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$650.00,,
Telegraph Hill,37.80159002941805,-122.40281134270292,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$195.00,$85.00,100.0
Telegraph Hill,37.80436751664644,-122.40589080038748,Condominium,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in building"",Heating,Washer,Dryer,""24-hour check-in""}",,$135.00,$100.00,100.0
Telegraph Hill,37.79845075910265,-122.4044534935589,Bed & Breakfast,Shared room,4,0.0,1.0,4.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$38.00,,93.0
Telegraph Hill,37.80229366229874,-122.40513393563313,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",,$133.00,$100.00,85.0
North Beach,37.80549539854846,-122.41315923303995,Apartment,Entire home/apt,5,2.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}",,$181.00,$50.00,98.0
Telegraph Hill,37.80147345652185,-122.40571090359708,House,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$89.00,$39.00,
Telegraph Hill,37.80390492022924,-122.40660821129606,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Doorman,Gym,""Elevator in building"",""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",1200.0,$255.00,,93.0
Telegraph Hill,37.79997169935587,-122.40803969946751,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials}",,$243.00,$78.00,73.0
Telegraph Hill,37.801423788430455,-122.40788236838002,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$250.00,$100.00,100.0
Telegraph Hill,37.80389706259879,-122.40395375502442,Condominium,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Doorman,Gym,""Elevator in building"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$170.00,$150.00,
North Beach,37.80462628269967,-122.41536479751673,Apartment,Private room,1,1.5,1.0,1.0,"{""Wireless Internet"",Kitchen,Washer,Dryer,Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$60.00,$15.00,100.0
Telegraph Hill,37.79946391693248,-122.40755662896046,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",Essentials}",,$171.00,$75.00,75.0
North Beach,37.80153526024506,-122.41044449422772,Apartment,Entire home/apt,6,1.5,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1300.0,$369.00,$125.00,94.0
,37.80558546873856,-122.40440024011173,Apartment,Entire home/apt,6,2.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,""Elevator in building"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$310.00,$150.00,88.0
Telegraph Hill,37.79986970463647,-122.4036818607595,Apartment,Private room,2,1.5,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer}",,$400.00,,93.0
Telegraph Hill,37.805075879312454,-122.40775163036949,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$175.00,$200.00,97.0
Telegraph Hill,37.79958328680009,-122.40624627050634,Apartment,Entire home/apt,4,1.0,2.0,4.0,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",,$350.00,,80.0
Telegraph Hill,37.800680251362,-122.4054910273198,Townhouse,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$300.00,$100.00,96.0
Telegraph Hill,37.80109933238963,-122.40511105232414,House,Entire home/apt,6,2.5,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Dog(s),""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",,"$1,450.00",,
Telegraph Hill,37.80002203026014,-122.40549636291055,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$350.00,$80.00,97.0
Fisherman's Wharf,37.809218191561364,-122.40974846778444,Boat,Entire home/apt,6,1.0,1.0,3.0,"{""Air conditioning"",Kitchen,""Family/kid friendly"",""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",,$300.00,,
North Beach,37.80400317790576,-122.41282849586236,Loft,Entire home/apt,8,1.0,2.0,5.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Private entrance""}",,$125.00,$50.00,98.0
Telegraph Hill,37.80101925909043,-122.40395347708308,Apartment,Entire home/apt,2,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$300.00,$100.00,100.0
Telegraph Hill,37.79987642341187,-122.40802531218179,House,Private room,4,1.5,2.0,2.0,"{TV,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",,$250.00,,
,37.80289716795846,-122.413729224887,Apartment,Entire home/apt,5,1.0,2.0,2.0,"{""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets allowed"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$250.00,,
North Beach,37.80023441313257,-122.40949520491439,House,Shared room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking allowed"",Gym,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$75.00,,95.0
Telegraph Hill,37.79997317531661,-122.40704944418002,Apartment,Private room,1,1.5,1.0,1.0,"{TV,Internet,Kitchen,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",Essentials,Shampoo,""Laptop friendly workspace""}",,$95.00,$75.00,100.0
North Beach,37.80449682015941,-122.4143099513657,Apartment,Entire home/apt,5,1.0,2.0,2.0,"{TV,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Iron,""Laptop friendly workspace""}",,$350.00,,100.0
Telegraph Hill,37.79966612628989,-122.4053140370245,Loft,Entire home/apt,4,1.0,0.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$235.00,$149.00,91.0
Telegraph Hill,37.80017040533336,-122.40260884453673,Condominium,Entire home/apt,4,1.5,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector""}",,$385.00,$95.00,100.0
Telegraph Hill,37.806231663582395,-122.40857208227727,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$73.00,$25.00,93.0
,37.798785167291605,-122.40542401287308,Apartment,Private room,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials}",,$90.00,$15.00,86.0
North Beach,37.80128472282671,-122.41050957583893,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",,$100.00,,
